list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
26	Colon_Sigmoid	15	1505	9402	112	10907	0.591643274574491	TCIM; PRKG1; AHNAK2; ZNF358; HTR3A; ; GPR161; DAPK1; ZNF34; GRB10; RAI14; SPEG; ARHGEF25; PCBP3; HACD4	0.979909173514
24	Cervix_Ectocervix	11	1245	9662	112	10907	0.745899458885208	KRT78; EGFL7; AHNAK2; ; KRT6A; ZNF34; TRERF1; RAI14; SCNN1G; LINC00160; NECTIN4	0.997768831460296
6	Artery_Tibial	14	1560	9347	112	10907	0.747318654024404	PRKG1; ETNK2; DUSP8; PDLIM2; TBX15; ; GFOD1; ZNF34; GABARAP; SPEG; ARHGEF25; GNAQ; HACD4; SUGCT	0.997768831460296
2	Adipose_Visceral_.Omentum.	12	1370	9537	112	10907	0.764119707586025	TCIM; EGFL7; ELOVL5; CALB2; FLRT3; DHRS3; ; DAPK1; INHBB; CPD; SLC28A3; METTL7A	0.997768831460296
3	Adrenal_Gland	14	1593	9314	112	10907	0.775098074625637	ELOVL5; SIMC1; TCEA3; ; OR7C1; GABARAP; SULT1A1; TRERF1; NUDT12; DNAJC12; METTL7A; FIBCD1; SUGCT; SLC1A4	0.997768831460296
31	Fallopian_Tube	11	1292	9615	112	10907	0.788447377220493	SIMC1; ; GPR161; DNAH5; ZNF34; TRERF1; SPEG; PAEP; ARHGEF25; METTL7A; C11orf16	0.997768831460296
1	Adipose_Subcutaneous	12	1431	9476	112	10907	0.814027121477346	C5orf38; TCIM; EGFL7; ELOVL5; CALB2; NEK3; TBX15; DHRS3; ; INHBB; CPD; METTL7A	0.997768831460296
30	Esophagus_Muscularis	13	1540	9367	112	10907	0.815573281027038	AHNAK2; ZNF358; DHRS3; ; GPR161; DAPK1; FKBP5; SLC2A9; CPD; SPEG; ARHGEF25; GNAQ; HACD4	0.997768831460296
7	Bladder	12	1445	9462	112	10907	0.824333379717921	ZNF358; ; DAPK1; SLC2A9; GRB10; TRERF1; ERN2; ARHGEF25; METTL7A; TSPAN1; PTCH1; GNAQ	0.997768831460296
28	Esophagus_Gastroesophageal_Junction	12	1505	9402	112	10907	0.863802057677086	SIMC1; AHNAK2; ZNF358; DHRS3; ; GPR161; DAPK1; FKBP5; SLC2A9; SPEG; ARHGEF25; HACD4	0.997768831460296
21	Breast_Mammary_Tissue	11	1430	9477	112	10907	0.883874790032832	C5orf38; EGFL7; ELOVL5; NEK3; DHRS3; ; IRX3; INHBB; CPD; SLC28A3; LINC00160	0.997768831460296
33	Heart_Left_Ventricle	10	1426	9481	112	10907	0.932731131928907	TCIM; EGFL7; KRBA1; ZNF358; ; GFOD1; IRX3; TACC2; PPP1R14C; BLM	0.997768831460296
51	Uterus	10	1533	9374	112	10907	0.962804614116258	EGFL7; ; GPR161; ZNF34; RIPOR2; TRERF1; RAI14; SPEG; PAEP; ARHGEF25	0.997768831460296
23	Cells_Transformed_fibroblasts	11	1658	9249	112	10907	0.96420863512893	C5orf38; PDLIM2; ADM2; ; S100A3; IL31RA; SESN2; CPD; RAI14; HACD4; SUGCT	0.997768831460296
39	Nerve_Tibial	9	1433	9474	112	10907	0.966949260279366	NEK3; DHRS3; ; ZNF34; RAI14; NUDT12; GAL3ST1; PTCH1; ARID3C	0.997768831460296
4	Artery_Aorta	9	1441	9466	112	10907	0.968507073312915	PRKG1; PDLIM2; ; GPR161; IL31RA; RAI14; SPEG; ARHGEF25; SUGCT	0.997768831460296
5	Artery_Coronary	9	1441	9466	112	10907	0.968507073312915	PRKG1; PDLIM2; ; GPR161; RAI14; SPEG; ARHGEF25; HACD4; SUGCT	0.997768831460296
50	Thyroid	9	1455	9452	112	10907	0.97107691019847	TFF3; ADM2; DHRS3; ; HGD; ARG2; PPP1R14C; METTL7A; SLC25A29	0.997768831460296
22	Cells_EBV.transformed_lymphocytes	10	1579	9328	112	10907	0.971585156697299	C6orf223; LGALS9; SLC17A9; CARMIL2; GNGT2; ; SIDT1; BOLA2B; BLM; E2F1	0.997768831460296
25	Cervix_Endocervix	8	1360	9547	112	10907	0.975799881757679	; ZNF34; GABARAP; TRERF1; RAI14; ERN2; C11orf16; PTCH1	0.997768831460296
49	Testis	1	421	10486	112	10907	0.9881067179083		0.997768831460296
40	Ovary	6	1420	9487	112	10907	0.997768831460296	SIMC1; ; DAPK1; SESN2; TRERF1; TRABD2A	0.997768831460296
