list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
33	Macrophages	5	1367	9305	115	10672	0.999435003348821	LGALS9; TREM1; FKBP5; GABARAP; GNAQ	1
47	Suprabasal keratinocytes	5	1398	9274	115	10672	0.999577073798175	AHNAK2; PDLIM2; YPEL3; KRT6A; PPP1R14C	1
43	Sertoli cells	5	1403	9269	115	10672	0.999596486609693	ELOVL5; PDLIM2; YPEL3; FKBP5; METTL7A	1
35	monocytes	5	1415	9257	115	10672	0.999639630404064	LGALS9; ALOX15B; FKBP5; GABARAP; GNAQ	1
19	Erythroid cells	12	2417	8255	115	10672	0.999794645934209	PDLIM2; YPEL3; DHRS3; GFOD1; HGD; FKBP5; ARG2; GRB10; METTL7A; SASH3; GNAQ; GNLY	1
3	B-cells	4	1387	9285	115	10672	0.999896445676458	ELOVL5; YPEL3; METTL7A; SASH3	1
5	Basal keratinocytes	4	1398	9274	115	10672	0.999907373221324	AHNAK2; PDLIM2; KRT6A; PPP1R14C	1
24	granulocytes	4	1398	9274	115	10672	0.999907373221324	ELOVL5; CALB2; TFF3; GABARAP	1
15	Ductal cells	4	1410	9262	115	10672	0.999918013174679	TCIM; LGALS9; DHRS3; GABARAP	1
34	Melanocytes	4	1433	9239	115	10672	0.999935178623016	SRPX; TFF3; SLC1A4; GNLY	1
26	Hofbauer cells	3	1382	9290	115	10672	0.999981971117207	LGALS9; EGFL7; GABARAP	1
22	Fibroblasts	3	1403	9269	115	10672	0.999985662593216	ELOVL5; SRPX; PDLIM2	1
13	Cytotrophoblasts	3	1407	9265	115	10672	0.999986276327421	YPEL3; ARG2; METTL7A	1
44	Smooth muscle cells	2	1411	9261	115	10672	0.999998590087236	ELOVL5; PDLIM2	1
21	Extravillous trophoblasts	2	1424	9248	115	10672	0.999998789525496	PDLIM2; YPEL3	1
46	Spermatogonia	1	1412	9260	115	10672	0.999999925697571	EGFL7	1
45	Spermatocytes	0	1383	9289	115	10672	1		1
