,list_name,successInSample_count,sample_count,notSample_count,success_count,population_count,pvalue,successInSampleGenes,FDR
20,Brain_Substantia_nigra,4,981,8833,58,9814,0.844864385793287,NA; NDRG2; MAP1B; SCN1A,0.999147656582083
19,Brain_Spinal_cord_.cervical_c.1.,4,1029,8785,58,9814,0.870925182476864,NA; NDRG2; MAP1B; SCN1A,0.999147656582083
6,Artery_Tibial,6,1475,8339,58,9814,0.886788104647268,ATOH8; NA; MAP1B; GFOD1; RILPL2; SYNPO,0.999147656582083
25,Cervix_Endocervix,5,1283,8531,58,9814,0.891536590952279,KSR1; FAM20A; SELP; NA; RILPL2,0.999147656582083
17,Brain_Nucleus_accumbens_.basal_ganglia.,3,890,8924,58,9814,0.907043455505639,NA; NDRG2; SCN1A,0.999147656582083
42,Pituitary,3,1051,8763,58,9814,0.955941248020442,ZNF84; NA; BMP5,0.999147656582083
3,Adrenal_Gland,5,1519,8295,58,9814,0.957800919329095,CFI; FIBCD1; KLHDC8B; SULT1A1; NA,0.999147656582083
40,Ovary,4,1335,8479,58,9814,0.964797804663805,CFI; KLHDC8B; ZNF84; NA,0.999147656582083
38,Muscle_Skeletal,4,1402,8412,58,9814,0.974199168114261,ATOH8; NA; NDRG2; SYNPO,0.999147656582083
26,Colon_Sigmoid,4,1429,8385,58,9814,0.977290809934469,PLAT; KLHDC8B; TCIM; NA,0.999147656582083
23,Cells_Transformed_fibroblasts,4,1598,8216,58,9814,0.990088941382365,C5orf38; TRIM22; NA; CXCL1,0.999147656582083
7,Bladder,3,1390,8424,58,9814,0.992224151077333,PLAT; NA; BMP5,0.999147656582083
28,Esophagus_Gastroesophageal_Junction,2,1441,8373,58,9814,0.998926598709435,KLHDC8B; NA,0.999147656582083
30,Esophagus_Muscularis,2,1478,8336,58,9814,0.999147656582083,KLHDC8B; NA,0.999147656582083
