list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
50	Undifferentiated cells	68	1421	9251	311	10672	1.76801150731668e-05	ASS1; TFF3; PNKD; IL32; FAM177A1; CLDN3; GADD45B; SLPI; CCL20; ALDH2; TMEM208; YIF1A; VAMP8; SMCO4; NUPR1; S100A14; SLC39A7; ARL4A; SURF1; CTSD; IGFBP4; GCHFR; JTB; MISP; ABHD11; CST3; HMGB3; MT1X; AKR1C3; DCXR; PTGES2; NDUFB9; TMEM147; EBP; TMEM141; COMTD1; ZG16; SELENBP1; BLVRB; PYGB; CXCL3; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; MGST1; SUMF2; GLRX; KLF6; DGCR6L; RSL1D1; NR2F6; EMP2; GUK1; ATP6V0B; SFN; SUCLG1; STARD10; NDUFS8; SDC4; UBXN1; ATP6V0D1; FIS1; CISD1	8.1971442611955e-05
11	Collecting duct cells	67	1425	9247	311	10672	3.65941433289741e-05	PNKD; TCIM; IL32; CRIP2; FAM177A1; KRT7; CLDN3; SLPI; ALDH2; SFTA2; TMEM208; VAMP8; NUPR1; SCNN1B; SURF1; CTSD; GCHFR; TMEM245; JTB; ABHD11; CST3; MT1X; ARRDC1; CCDC107; CHPF; DCXR; NDUFB9; TMEM147; PIM3; EBP; SELENOM; PLLP; TMEM141; CFLAR; COMTD1; BLVRB; NNMT; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; MGST1; PEF1; SUMF2; CCPG1; GLRX; TFCP2L1; KLF6; SCNN1A; CXXC5; GUK1; ATP6V0B; ALDH6A1; PTGER1; AKR1C1; SUCLG1; STARD10; NDUFS8; SDC4; UBXN1; ATP6V0D1; FIS1; CISD1	0.00015552510914814
15	Ductal cells	66	1410	9262	311	10672	4.88631047030106e-05	ASS1; TCIM; IL32; CRIP2; FSTL3; FAM177A1; KRT7; CLDN3; GADD45B; MGLL; SLPI; CCL20; ALDH2; CXCL1; TMEM208; YIF1A; VAMP8; NUPR1; S100A14; ANGPTL4; SURF1; CTSD; JTB; CST3; HMGB3; HMOX2; MT1X; AKR1C3; CCDC107; TYMP; PTGES2; NDUFB9; TMEM147; EBP; SELENOM; TMEM141; CFLAR; COMTD1; BLVRB; NNMT; CXCL3; MPC1; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; SUMF2; CREB3; KLF6; TNFAIP2; COMMD7; DGCR6L; RSL1D1; CXXC5; GUK1; ATP6V0B; SUCLG1; STARD10; NDUFS8; SDC4; UBXN1; ATP6V0D1; FIS1; CISD1	0.000191693718450272
14	Distal tubular cells	66	1416	9256	311	10672	5.57395411112096e-05	ASS1; PNKD; TCIM; GADD45G; IL32; C5orf38; CRIP2; FAM177A1; KRT7; GADD45B; C16orf89; MGLL; ALDH2; VAMP8; SMCO4; DNAJB2; HPCAL1; SURF1; CTSD; GCAT; GCHFR; JTB; NUDT16L1; ABHD11; CST3; HMOX2; MT1X; PHYH; DCXR; RNF187; ATG101; PTGES2; NDUFB9; TMEM147; PIM3; SELENOM; TMEM141; CFLAR; COMTD1; SELENBP1; BLVRB; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; MGST1; PEF1; GLRX; CEP70; COMMD7; DGCR6L; RSL1D1; CXXC5; GUK1; ATP6V0B; ALDH6A1; SUCLG1; STARD10; NDUFS8; STX8; UBXN1; ATP6V0D1; FIS1; CISD1	0.000203051185476549
1	Alveolar cells type 1	67	1469	9203	311	10672	9.4375996935708e-05	SFTPB; PNKD; SFTPC; TCIM; PALM3; IL32; CRIP2; FAM177A1; KRT7; GADD45B; MGLL; SLPI; ALDH2; SFTA2; CTSE; MSLN; VAMP8; NUPR1; COL8A1; SCNN1B; HPCAL1; S100A14; BMP2; CTSD; TMEM245; JTB; CST3; HOPX; MT1X; CCDC107; NDUFB9; PIM3; ST3GAL5; SELENOM; BLVRA; PLLP; TMEM141; CFLAR; MAP2; SELENBP1; BLVRB; CXCL3; MPC1; MT2A; MGST3; SPTSSA; FTL; MGST1; SUSD2; SUMF2; CCPG1; KLF6; SCNN1A; RSL1D1; PDGFA; EMP2; GUK1; ATP6V0B; SFN; AKR1C1; SUCLG1; NDUFS8; MACC1; SDC4; UBXN1; FIS1; CISD1	0.000320878389581407
10	Club cells	65	1432	9240	311	10672	0.000142125941561803	SFTPB; ASS1; TFF3; PNKD; SFTPC; TCIM; CRIP2; FAM177A1; KRT7; CLDN3; GADD45B; C16orf89; SLPI; CCL20; ALDH2; SFTA2; CXCL1; CTSE; MSLN; VAMP8; MACROD2; APOD; NUPR1; SCNN1B; S100A14; ARL4A; CTSD; JTB; RP1; CST3; HMGB3; HOPX; MT1X; AKR1C3; NDUFB9; ST3GAL5; SELENOM; BLVRA; TMEM141; CFLAR; SELENBP1; BLVRB; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; MGST1; CCPG1; KLF6; SCNN1A; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; AKR1C1; SUCLG1; NDUFS8; MACC1; SDC4; UBXN1; FIS1; CISD1	0.000453026438728248
28	Intestinal endocrine cells	62	1373	9299	311	10672	0.000242538940833268	TFF3; PNKD; GADD45G; IL32; FAM177A1; CLDN3; GADD45B; MGLL; SLPI; CCL20; ALDH2; CXCL1; DLGAP4; TMEM208; YIF1A; VAMP8; NUPR1; HPCAL1; S100A14; ARL4A; CTSD; GCHFR; JTB; MISP; ABHD11; CST3; HMGB3; MT1X; CCDC107; FBXO32; CEBPB; DCXR; NDUFB9; TMEM147; PIM3; TMEM141; CFLAR; ZG16; SELENBP1; TM7SF2; ZFP36L2; MT2A; MGST3; FTL; HM13; TSPYL2; RBCK1; SUMF2; KLF6; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; SUCLG1; STARD10; NDUFS8; SDC4; UBXN1; ATP6V0D1; FIS1; CISD1	0.000727616822499803
23	Glandular cells	63	1428	9244	311	10672	0.000406052322956843	ASS1; TFF3; PNKD; GADD45G; IL32; FAM177A1; KRT7; CLDN3; GADD45B; SLPI; CCL20; ALDH2; CXCL1; TMEM208; YIF1A; VAMP8; SMCO4; NUPR1; S100A14; CTSD; JTB; CST3; SPDEF; MT1X; FBXO32; CEBPB; TYMP; DCXR; ATG101; NDUFB9; TMEM147; PIM3; CRELD2; TMEM141; CFLAR; BLVRB; CXCL3; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; MGST1; CREB3; GLRX; KLF6; TNFAIP2; PGC; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; SUCLG1; STARD10; NDUFS8; MACC1; SDC4; UBXN1; FASN; FIS1	0.00115048158171106
44	Smooth muscle cells	62	1411	9261	311	10672	0.000507479616286684	PNKD; GADD45G; IL32; CRIP2; FAM177A1; CCDC80; GADD45B; MGLL; ALDH2; CXCL1; YIF1A; VAMP5; APOD; NUPR1; ANGPTL4; SURF1; CTSD; YAF2; IGFBP4; JTB; CST3; HMOX2; HOPX; MT1X; CCDC107; FBXO32; CEBPB; DCXR; NDUFB9; TMEM147; PIM3; MAX; CFLAR; SELENBP1; BLVRB; NNMT; CXCL3; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; TSPYL2; GLRX; KLF6; DGCR6L; RSL1D1; PDGFA; CXXC5; EMP2; GUK1; ATP6V0B; SFN; SUCLG1; NDUFS8; JMJD6; STX8; UBXN1; ATP6V0D1; FIS1; CISD1	0.00136218212792741
51	Urothelial cells	59	1447	9225	311	10672	0.00415810750264543	ASS1; PNKD; AKR1C2; IL32; CRIP2; FAM177A1; KRT7; CLDN3; GADD45B; SLPI; CCL20; ALDH2; CXCL1; TMEM208; YIF1A; VAMP8; NUPR1; S100A14; ANGPTL4; CTSD; SPRR1B; JTB; ABHD11; CST3; MT1X; CEBPB; DCXR; ATG101; NDUFB9; TMEM147; PIM3; TMEM141; CFLAR; BLVRB; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; RBCK1; MGST1; TRIM16; EFNB2; GLRX; KLF6; TNFAIP2; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; AKR1C1; SUCLG1; STARD10; NDUFS8; MACC1; SDC4; UBXN1; FIS1	0.0106031741317458
30	Kupffer cells	55	1352	9320	311	10672	0.00599417363715175	PNKD; THEMIS2; EBI3; GADD45B; RASSF4; ALDH2; VAMP8; VAMP5; SMCO4; HPCAL1; ARL4A; SURF1; CTSD; GCHFR; JTB; CST3; MT1X; CEBPB; TYMP; DCXR; NDUFB9; SLC7A7; TMEM147; BLVRA; MAX; CFLAR; BLVRB; NNMT; TCN2; CXCL3; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; MGST1; SUMF2; GLRX; RNF135; KLF6; TNFAIP2; DGCR6L; RSL1D1; GUK1; ATP6V0B; SUCLG1; ADGRE5; NDUFS8; UBXN1; ATP6V0D1; FIS1; CCDC69	0.0145572788330828
21	Extravillous trophoblasts	57	1424	9248	311	10672	0.00717360382194867	PNKD; EBI3; FSTL3; FAM177A1; CCDC80; KRT7; MGLL; ALDH2; TMEM208; SYT8; YIF1A; VAMP8; B4GALT7; HPCAL1; SLC39A7; ANGPTL4; CTSD; JTB; ABHD11; CST3; HMGB3; MT1X; CHPF; CEBPB; ABHD12; TYMP; DCXR; NDUFB9; TMEM147; PIM3; CRELD2; EBP; SELENOM; TMEM141; BLVRB; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; MGST1; PEF1; SUMF2; GLRX; KLF6; COMMD7; RSL1D1; GUK1; ATP6V0B; SUCLG1; STARD10; NDUFS8; SDC4; UBXN1; FIS1; SIL1	0.0166115203510566
29	Ito cells	56	1397	9275	311	10672	0.00749146996224122	TFF3; PNKD; CSF1; IL32; CRIP2; FAM177A1; CCDC80; GADD45B; ALDH2; VAMP8; VAMP5; NUPR1; COL8A1; HPCAL1; ARL4A; CTSD; YAF2; IFITM10; IGFBP4; AGFG2; ZBTB16; JTB; CST3; HMOX2; MT1X; CEBPB; DCXR; NDUFB9; TMEM147; PIM3; MAX; TMEM141; CFLAR; BLVRB; NNMT; TCN2; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; MGST1; CCPG1; EFNB2; KLF6; EMP2; GUK1; ATP6V0B; ALDH6A1; SUCLG1; NDUFS8; UBXN1; FIS1; CISD1	0.0166115203510566
22	Fibroblasts	56	1403	9269	311	10672	0.00816476518728024	PNKD; GADD45G; CRIP2; FSTL3; FAM177A1; CCDC80; GADD45B; SLPI; ALDH2; CXCL1; TMEM208; YIF1A; VAMP5; APOD; NUPR1; SLC39A7; ARL4A; CTSD; IGFBP4; JTB; CST3; MT1X; CHPF; CEBPB; TYMP; DCXR; NDUFB9; TMEM147; CRELD2; BIN1; CFLAR; BLVRB; NNMT; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; MGST1; GLRX; KLF6; TNFAIP2; DGCR6L; RSL1D1; CXXC5; EMP2; GUK1; ATP6V0B; SUCLG1; NDUFS8; UBXN1; ATP6V0D1; FIS1; CISD1	0.0173501260229705
32	Leydig cells	55	1384	9288	311	10672	0.00954983607486635	PNKD; GADD45G; AKR1C2; FSTL3; CCDC80; GADD45B; ALDH2; TMEM208; YIF1A; VAMP5; APOD; PLEKHF1; NUPR1; ANGPTL4; ARL4A; CTSD; YAF2; IGFBP4; ZBTB16; JTB; CST3; MT1X; AKR1C3; CCDC107; CEBPB; DCXR; DPEP1; ST3GAL4; NDUFB9; TMEM147; MAX; BIN1; SELENBP1; BLVRB; NNMT; MPC1; ZFP36L2; MT2A; MGST3; FTL; HM13; RBCK1; SUMF2; KLF6; DGCR6L; RSL1D1; EMP2; GUK1; ATP6V0B; AKR1C1; APMAP; NDUFS8; UBXN1; ATP6V0D1; FIS1	0.0189087568510235
4	Basal glandular cells	57	1445	9227	311	10672	0.00963975839463943	PNKD; IL32; CRIP2; FAM177A1; KRT7; GADD45B; SLPI; CCL20; ALDH2; CXCL1; TMEM208; YIF1A; VAMP8; NUPR1; S100A14; ARL4A; CTSD; IGFBP4; ZBTB16; JTB; CST3; MT1X; FBXO32; CEBPB; DCXR; ATG101; STX5; NDUFB9; TMEM147; PIM3; TMEM141; CFLAR; BLVRB; CXCL3; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; TSPYL2; RBCK1; MGST1; KLF6; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; SUCLG1; STARD10; NDUFS8; JMJD6; MACC1; SDC4; UBXN1; FIS1; CISD1	0.0189087568510235
26	Hofbauer cells	54	1382	9290	311	10672	0.0140495319242912	PNKD; KRT7; GADD45B; MGLL; RASSF4; ALDH2; TMEM208; YIF1A; VAMP8; VAMP5; SMCO4; NUPR1; SURF1; CTSD; IGFBP4; GCHFR; JTB; CST3; HMGB3; CCDC107; CEBPB; ABHD12; TYMP; DCXR; NDUFB9; SLC7A7; TMEM147; BLVRA; BIN1; TMEM141; BLVRB; CXCL3; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; MGST1; GLRX; KLF6; COMMD7; DGCR6L; RSL1D1; GUK1; ATP6V0B; SUCLG1; APMAP; NDUFS8; STX8; UBXN1; ATP6V0D1; FIS1	0.0265380047458833
40	Peritubular cells	54	1388	9284	311	10672	0.0152106712339835	ASS1; PNKD; AKR1C2; MGLL; ALDH2; YIF1A; VAMP5; APOD; PLEKHF1; NUPR1; ANGPTL4; CTSD; YAF2; IGFBP4; ZBTB16; JTB; CST3; MT1X; AKR1C3; CCDC107; SFRP4; FBXO32; CHPF; CEBPB; DPEP1; ST3GAL4; NDUFB9; TMEM147; MAX; SELENBP1; BLVRB; PYGB; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; MGST1; PEF1; CCPG1; KLF6; DGCR6L; RSL1D1; EMP2; GUK1; ATP6V0B; AKR1C1; SUCLG1; APMAP; NDUFS8; UBXN1; LPAR1; FIS1	0.0277051511761842
49	T-cells	54	1393	9279	311	10672	0.01623784477305	PNKD; THEMIS2; IL32; FAM177A1; GADD45B; VAMP8; VAMP5; PLEKHF1; HPCAL1; IL27RA; SURF1; CTSD; YAF2; JTB; CST3; HMOX2; HOPX; MT1X; CCDC107; CEBPB; DCXR; NDUFB9; TMEM147; EBP; MAX; BIN1; TMEM141; CFLAR; MPC1; ZFP36L2; MT2A; MGST3; FTL; HM13; TSPYL2; RBCK1; SUMF2; GLRX; KLF6; COMMD7; DGCR6L; PAG1; RSL1D1; GUK1; ATP6V0B; SUCLG1; ADGRE5; APMAP; NDUFS8; STX8; UBXN1; ATP6V0D1; FIS1; CCDC69	0.0285562097732949
9	Ciliated cells	54	1404	9268	311	10672	0.0186994755290973	SFTPB; TFF3; PNKD; SFTPC; CRIP2; FAM177A1; KRT7; CLDN3; GADD45B; SLPI; ALDH2; CXCL1; RNPC3; SYT8; YIF1A; VAMP8; NUPR1; OSCP1; ARL4A; CTSD; JTB; RP1; ABHD11; CST3; HMGB3; MT1X; AKR1C3; NDUFB9; BLVRA; CFLAR; OSBPL6; SELENBP1; BLVRB; CXCL3; MT2A; MGST3; FTL; MGST1; SYS1; CCPG1; KLF6; RSL1D1; EMP2; GUK1; OCEL1; ATP6V0B; AKR1C1; SUCLG1; NDUFS8; SDC4; UBXN1; FIS1; CISD1; CCDC69	0.0317891083994654
48	Syncytiotrophoblasts	54	1413	9259	311	10672	0.0209333650981868	ASS1; GADD45G; EBI3; FSTL3; FAM177A1; KRT7; GADD45B; TMEM208; YIF1A; VAMP8; NUPR1; TMEM150A; SLC39A7; ARL4A; CTSD; JTB; ABHD11; CST3; HMGB3; HOPX; FBXO32; CHPF; CEBPB; ABHD12; DCXR; ST3GAL4; STX5; NDUFB9; TMEM147; TOM1; PIM3; TMEM141; MT2A; MGST3; SPTSSA; FTL; HM13; PEF1; GLRX; KLF6; COMMD7; RSL1D1; LCMT1; GUK1; OCEL1; ATP6V0B; SUCLG1; STARD10; APMAP; NDUFS8; UBXN1; ATP6V0D1; FIS1; SIL1	0.0344387619357266
47	Suprabasal keratinocytes	53	1398	9274	311	10672	0.0253623792902186	CRIP2; FAM177A1; GADD45B; SLPI; ALDH2; CXCL1; DLGAP4; NR1D1; VAMP8; APOD; NUPR1; S100A14; BMP2; ARL4A; CTSD; SPRR1B; JTB; CST3; HOPX; MT1X; CEBPB; DCXR; NDUFB9; TMEM147; PIM3; MAX; CFLAR; BLVRB; NNMT; CXCL3; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; TRIM16; EFNB2; CTNNBIP1; KLF6; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; NDUFS8; JMJD6; SDC4; UBXN1; S100A7; ATP6V0D1; FIS1; SPRR1A; CISD1	0.0404212919937858
13	Cytotrophoblasts	53	1407	9265	311	10672	0.0282418673739072	ASS1; PNKD; KRT7; GADD45B; MGLL; TMEM208; YIF1A; VAMP8; NUPR1; TMEM150A; SLC39A7; ARL4A; SURF1; CTSD; GCHFR; JTB; ABHD11; CST3; HMGB3; ARRDC1; PHYH; CHPF; CEBPB; ABHD12; DCXR; ST3GAL4; PTGES2; NDUFB9; TMEM147; TMEM141; BLVRB; MT2A; MGST3; SPTSSA; FTL; HM13; RBCK1; PEF1; KLF6; COMMD7; RSL1D1; LCMT1; GUK1; ATP6V0B; SUCLG1; STARD10; APMAP; NDUFS8; UBXN1; ATP6V0D1; FIS1; SIL1; CISD1	0.0436465223051294
7	Cardiomyocytes	51	1359	9313	311	10672	0.033155263367175	SYNPO; PNKD; GADD45G; MYBPHL; CRIP2; FAM177A1; GADD45B; ALDH2; CLGN; VAMP5; NUPR1; DNAJB2; SURF1; CTSD; YAF2; TMEM245; JTB; CST3; HMOX2; MT1X; PHYH; FBXO32; DCXR; RNF187; PTGES2; NDUFB9; TMEM147; CFLAR; SELENBP1; BLVRB; TM7SF2; PYGB; MPC1; ZFP36L2; MT2A; MGST3; FTL; PFKFB2; GLRX; DGCR6L; RSL1D1; GUK1; ATP6V0B; ALDH6A1; SUCLG1; NDUFS8; UBXN1; FIS1; CISD1; CCDC69; TMEM120A	0.0497328950507625
