list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
52	Vagina	8	1263	9644	51	10907	0.233173077327042	PLAT; PADI1; KRT15; LGALS9B; ANKRD22; ADGRF4; SELP; NA	0.950628699871786
13	Brain_Cortex	7	1149	9758	51	10907	0.288053435226234	YPEL3; FGF9; PNKD; GFOD1; ELFN2; NDRG2; NA	0.95713156248729
14	Brain_Frontal_Cortex_.BA9.	7	1150	9757	51	10907	0.288813021948798	YPEL3; FGF9; PNKD; GFOD1; ELFN2; NDRG2; NA	0.95713156248729
22	Cells_EBV.transformed_lymphocytes	9	1579	9328	51	10907	0.314682060399797	LGALS9; TRIM22; KSR1; IFI44L; NLRC5; LCK; NA; HLA-DMB; HLA-DRA	0.95713156248729
35	Liver	7	1193	9714	51	10907	0.321940836379058	CFI; DGAT2; PNKD; FAM20A; TCIM; SULT1A1; NA	0.95713156248729
12	Brain_Cerebellum	7	1197	9710	51	10907	0.325063549523985	FAM182B; YPEL3; FGF9; CALB2; GFOD1; NDRG2; NA	0.95713156248729
31	Fallopian_Tube	7	1292	9615	51	10907	0.400512513616123	CFI; PLAT; FAM20A; SELP; ZNF84; NA; PODXL	0.996066480989784
45	Skin_Sun_Exposed_.Lower_leg.	7	1293	9614	51	10907	0.401314371242253	C5orf38; KRT15; DGAT2; ANKRD22; NLRC5; ADGRF4; NA	0.996066480989784
44	Skin_Not_Sun_Exposed_.Suprapubic.	7	1295	9612	51	10907	0.402918237203796	C5orf38; KRT15; DGAT2; ANKRD22; NLRC5; ADGRF4; NA	0.996066480989784
27	Colon_Transverse	8	1516	9391	51	10907	0.415226250054035	LGALS9; PLAT; LGALS9B; LGALS9C; TFF3; SULT1A1; NA; CD163L1	0.996066480989784
11	Brain_Cerebellar_Hemisphere	6	1203	9704	51	10907	0.498786412929875	FAM182B; YPEL3; FGF9; CALB2; GFOD1; NA	0.996066480989784
21	Breast_Mammary_Tissue	7	1430	9477	51	10907	0.510318589223672	C5orf38; EGFL7; KRT15; DGAT2; SELP; NA; PODXL	0.996066480989784
50	Thyroid	7	1455	9452	51	10907	0.529708318865947	SULT1C2; KSR1; ATOH8; TFF3; ZNF84; NA; PODXL	0.996066480989784
51	Uterus	7	1533	9374	51	10907	0.588396005725176	EGFL7; KSR1; FAM20A; SELP; ZNF84; NA; PODXL	0.996066480989784
43	Prostate	6	1334	9573	51	10907	0.604649208337943	PLAT; NOX5; KRT15; PNKD; ZNF84; NA	0.996066480989784
24	Cervix_Ectocervix	5	1245	9662	51	10907	0.706615836815739	EGFL7; KSR1; FAM20A; SELP; NA	0.996066480989784
18	Brain_Putamen_.basal_ganglia.	4	1088	9819	51	10907	0.76245726244224	PNKD; ELFN2; NDRG2; NA	0.996066480989784
16	Brain_Hypothalamus	4	1090	9817	51	10907	0.763757930092763	CALB2; ELFN2; NDRG2; NA	0.996066480989784
10	Brain_Caudate_.basal_ganglia.	4	1092	9815	51	10907	0.765053294006591	PNKD; ELFN2; NDRG2; NA	0.996066480989784
37	Minor_Salivary_Gland	5	1353	9554	51	10907	0.775188750573527	C5orf38; FAM20A; TFF3; TCIM; NA	0.996066480989784
15	Brain_Hippocampus	4	1116	9791	51	10907	0.780186320057882	FIBCD1; ELFN2; NDRG2; NA	0.996066480989784
39	Nerve_Tibial	5	1433	9474	51	10907	0.817907604080976	PLAT; KSR1; ATOH8; ZNF84; NA	0.996066480989784
5	Artery_Coronary	5	1441	9466	51	10907	0.821813666321812	PLAT; ATOH8; SELP; NA; SYNPO	0.996066480989784
49	Testis	1	421	10486	51	10907	0.866313718639818	NA	0.996066480989784
3	Adrenal_Gland	5	1593	9314	51	10907	0.884336218752546	CFI; FIBCD1; KLHDC8B; SULT1A1; NA	0.996066480989784
17	Brain_Nucleus_accumbens_.basal_ganglia.	3	1070	9837	51	10907	0.888843110669501	ELFN2; NDRG2; NA	0.996066480989784
25	Cervix_Endocervix	4	1360	9547	51	10907	0.894640791296057	KSR1; FAM20A; SELP; NA	0.996066480989784
8	Brain_Amygdala	3	1106	9801	51	10907	0.902047051391753	ELFN2; NDRG2; NA	0.996066480989784
9	Brain_Anterior_cingulate_cortex_.BA24.	3	1132	9775	51	10907	0.910709573246206	ELFN2; NDRG2; NA	0.996066480989784
40	Ovary	4	1420	9487	51	10907	0.913385539653262	CFI; KLHDC8B; ZNF84; NA	0.996066480989784
20	Brain_Substantia_nigra	3	1142	9765	51	10907	0.913857314621991	ELFN2; NDRG2; NA	0.996066480989784
4	Artery_Aorta	4	1441	9466	51	10907	0.919231019890344	PLAT; ATOH8; NA; SYNPO	0.996066480989784
19	Brain_Spinal_cord_.cervical_c.1.	3	1180	9727	51	10907	0.924942605654855	ELFN2; NDRG2; NA	0.996066480989784
38	Muscle_Skeletal	4	1475	9432	51	10907	0.927971510857711	ATOH8; NDRG2; NA; SYNPO	0.996066480989784
26	Colon_Sigmoid	4	1505	9402	51	10907	0.934986907014841	PLAT; KLHDC8B; TCIM; NA	0.996066480989784
6	Artery_Tibial	4	1560	9347	51	10907	0.946303401633784	ATOH8; GFOD1; NA; SYNPO	0.996066480989784
23	Cells_Transformed_fibroblasts	4	1658	9249	51	10907	0.9622069502332	C5orf38; TRIM22; CXCL1; NA	0.996066480989784
42	Pituitary	2	1141	9766	51	10907	0.975393042220892	ZNF84; NA	0.996066480989784
7	Bladder	2	1445	9462	51	10907	0.9938292789569	PLAT; NA	0.996066480989784
28	Esophagus_Gastroesophageal_Junction	2	1505	9402	51	10907	0.995352259729572	KLHDC8B; NA	0.996066480989784
30	Esophagus_Muscularis	2	1540	9367	51	10907	0.996066480989784	KLHDC8B; NA	0.996066480989784
