list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
42	Rod photoreceptor cells	51	1369	9303	581	10672	0.999327833829254	DNAH2; ANKRD36C; SAT1; HMGB2; NASP; CCDC88A; PODXL; HMGN3; CLSPN; ELF3; KIFC3; DNMT3A; EWSR1; ADD3; PSRC1; GRAMD1B; MOK; STMN1; RBM17; HNRNPD; ANP32A; SRSF2; ARMC9; ROGDI; SFPQ; KIAA0895L; ULK3; RPGRIP1; HNRNPA2B1; PER3; POGZ; GGA2; ABCA4; TTC39C; DST; CSTB; TFPI2; NR2C1; STIM2; CYTH2; TMEM132A; STARD9; ODF2L; WDR54; GLMN; HNRNPM; HNRNPA3; AMMECR1; TULP1; IKBKB; CCDC14	0.999999999208219
37	Muller glia cells	50	1358	9314	581	10672	0.999474028162276	SULT1A1; CFI; SAT1; HMGB2; NASP; CCDC88A; SNRPF; ACOT11; HMGN3; LGALS1; ID3; ARHGEF26; EWSR1; ADD3; HSPB11; MCAM; MOK; PFKM; NR2F1; SSBP3; STMN1; RBM17; ID2; COL24A1; HNRNPD; KLHL42; DUT; ANP32A; SRSF2; ROGDI; SFPQ; KIAA1217; HNRNPA2B1; PER3; MICAL3; DST; HES1; MAP4K4; NDUFA4L2; TRIP6; CSTB; NDRG4; ZDHHC21; TMEM132A; CAV1; METTL7A; FNBP1; HNRNPM; DDAH2; HNRNPA3	0.999999999208219
11	Collecting duct cells	53	1425	9247	581	10672	0.999498932068964	AQP2; AQP3; RBPMS; CFI; SAT1; HMGB2; SNRPF; ACYP1; ADGRF1; MECOM; HMGN3; LGALS1; COTL1; ELF3; KIFC3; ID3; EWSR1; STMN1; RBM17; ID2; HNRNPD; HYI; DUT; WFDC2; BDH2; ANP32A; SRSF2; AOC1; SFPQ; TM4SF1; CDK18; HNRNPA2B1; POGZ; TSPAN1; DST; HES1; PLEKHH2; TRIP6; CSTB; ARHGDIB; TFPI2; HOXB3; MGST2; KIF22; LMNA; HDAC1; METTL7A; ODF2L; GPRC5C; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
29	Ito cells	51	1397	9275	581	10672	0.999649409995654	COL1A1; SRPX; CFI; ADGRF5; SAT1; HMGB2; NASP; SNRPF; MID1; HMGN3; LGALS1; COTL1; ID3; EWSR1; ADD3; MCAM; NR2F1; STMN1; RBM17; ID2; TM4SF18; HNRNPD; DUT; ANP32A; SRSF2; SFPQ; TM4SF1; HNRNPA2B1; NOSTRIN; HES1; MAP4K4; PDLIM2; CSTB; ARHGDIB; FN1; TFPI2; MGST2; LMNA; HDAC1; CAV1; METTL7A; ODF2L; SMAD6; SRSF6; PLXND1; CARD8; HNRNPM; DDAH2; HNRNPA3; DAPK1; FCGRT	0.999999999208219
30	Kupffer cells	48	1352	9320	581	10672	0.999787379012529	LGALS9; SULT1A1; SAT1; HMGB2; CCDC88A; SNRPF; PTPN6; HMGN3; LGALS1; COTL1; ID3; EWSR1; CMTM7; ADD3; ABRACL; PTAFR; STMN1; RBM17; IL18; ID2; HNRNPD; DUT; ANP32A; SRSF2; KCNAB2; CNN2; ZNF90; SFPQ; ITGB2; NCF4; HNRNPA2B1; HES1; EHBP1L1; CSTB; ARHGDIB; MGST2; METTL7A; RAB31; SRSF6; FCGR2A; FNBP1; PLXND1; CARD8; HNRNPM; DDAH2; HNRNPA3; DAPK1; FCGRT	0.999999999208219
24	granulocytes	50	1398	9274	581	10672	0.999797785598014	CALB2; SMC4; NR4A3; SAT1; HMGB2; NASP; CCDC88A; SNRPF; DHRS9; PTPN6; HMGN3; LGALS1; COTL1; EWSR1; HSPB11; ABRACL; PTAFR; STMN1; RBM17; IL18; ID2; HNRNPD; DUT; ANP32A; CYSLTR1; SRSF2; CNN2; SFPQ; NCF4; APOBEC3C; HNRNPA2B1; HES1; SFTPA1; ARHGEF6; CSTB; ARHGDIB; LMNA; UBA7; RABGGTB; ZNF511; SRSF6; FNBP1; HNRNPM; DDAH2; HNRNPA3; SFTPA2; KPNA5; PROCR; PLAT; FCGRT	0.999999999208219
17	Endothelial cells	50	1399	9273	581	10672	0.999802683390006	RBPMS; CFI; ADGRF5; SAT1; HMGB2; NASP; SNRPF; PODXL; HMGN3; LGALS1; COTL1; ID3; EWSR1; MCAM; BCAR1; STMN1; RBM17; ID2; TM4SF18; HNRNPD; DUT; ANP32A; SRSF2; SFPQ; TM4SF1; EIF2AK2; HNRNPA2B1; NOSTRIN; ANKRD10; DST; HES1; MAP4K4; CLIC2; CSTB; ARHGDIB; FN1; MX1; KANK3; MGST2; LMNA; CAV1; ODF2L; SRSF6; PLXND1; CARD8; HNRNPM; DDAH2; HNRNPA3; PLAT; FCGRT	0.999999999208219
36	Mucus-secreting cells	50	1404	9268	581	10672	0.999825527546276	LGALS9; ERN2; BCAS1; AQP3; SAT1; HMGB2; SNRPF; HMGN3; COTL1; FOXA2; ELF3; ID3; EWSR1; GALNT5; ABRACL; MTMR11; SSBP3; ENTPD8; STMN1; RBM17; ID2; HNRNPD; HYI; DUT; MUC4; WFDC2; ANP32A; SRSF2; AOC1; ABCC3; HSBP1L1; SFPQ; HNRNPA2B1; TSPAN1; DST; HES1; CSTB; TRAF4; MGST2; LMNA; HDAC1; METTL7A; PRIMPOL; ZNF511; SRSF6; HNRNPM; SH3PXD2A; HNRNPA3; CCDC14; FCGRT	0.999999999208219
4	Basal glandular cells	51	1445	9227	581	10672	0.999891274228886	FOSL1; AQP3; SAT1; HMGB2; NASP; SNRPF; PLAU; HMGN3; LGALS1; COTL1; WEE1; EPHA2; ELF3; ID3; EWSR1; HSPB11; STMN1; RBM17; ID2; HNRNPD; MFSD10; DUT; WFDC2; SRSF2; CNN2; ZNF90; ABCC3; HSBP1L1; SFPQ; KIAA1217; TM4SF1; PHLDB2; ANAPC15; HNRNPA2B1; TSPAN1; DST; HES1; TRIP6; CSTB; TFPI2; TRAF4; MGST2; CYTH2; LMNA; CAV1; HNRNPM; DDAH2; HNRNPA3; CLDN1; PLAT; FCGRT	0.999999999208219
3	B-cells	47	1387	9285	581	10672	0.999951080383588	MCM5; SAT1; HMGB2; NASP; SNRPF; CENPM; PTPN6; HMGN3; LGALS1; COTL1; ID3; ADAM28; EWSR1; KIF20B; ADD3; FCRL2; HSPB11; ABRACL; SIPA1; STMN1; RBM17; ID2; HNRNPD; DUT; ANP32A; SRSF2; CNN2; ZNF90; ERAP2; SFPQ; ITGB2; NCF4; APOBEC3C; HNRNPA2B1; GGA2; HES1; CSTB; ARHGDIB; HDAC1; METTL7A; RABGGTB; ODF2L; SRSF6; FNBP1; CARD8; HNRNPM; HNRNPA3	0.999999999208219
39	Paneth cells	47	1392	9280	581	10672	0.999957187767071	LGALS9; BCAS1; SULT1A1; LGALS9C; B3GALT5; RHOV; SAT1; HMGB2; SNRPF; RBBP8NL; HMGN3; ELF3; ID3; EWSR1; ADD3; ABRACL; MTMR11; RBM17; IL18; ID2; HYI; WFDC2; ANP32A; SRSF2; AOC1; ABCC3; HSBP1L1; SFPQ; CDK18; HNRNPA2B1; TSPAN1; DST; HES1; PDLIM2; CSTB; TRAF4; MGST2; ARHGAP27; LMNA; HDAC1; METTL7A; GPRC5C; SRSF6; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
49	T-cells	47	1393	9279	581	10672	0.999958318141088	SMC4; SAT1; HMGB2; NASP; SNRPF; PTPN6; HMGN3; LGALS1; COTL1; MYBL1; EWSR1; ANXA2R; ADD3; HSPB11; ABRACL; STMN1; RBM17; ID2; DEF6; HNRNPD; RGL4; MFSD10; DUT; ANP32A; SRSF2; CNN2; ZNF90; ERAP2; SFPQ; ITGB2; APOBEC3C; HNRNPA2B1; SH3BP1; STAT4; TTC39C; PDLIM2; CSTB; ARHGDIB; LCK; HDAC1; RABGGTB; ODF2L; SRSF6; FNBP1; CARD8; HNRNPM; HNRNPA3	0.999999999208219
50	Undifferentiated cells	48	1421	9251	581	10672	0.99996407069851	LGALS9; ERN2; SULT1A1; SAT1; HMGB2; NASP; MCM7; SNRPF; HMGN3; COTL1; ELF3; ID3; EWSR1; ADD3; ABRACL; STMN1; RBM17; ID2; HNRNPD; DUT; MUC4; WFDC2; ANP32A; SRSF2; AOC1; ABCC3; HSBP1L1; SFPQ; CDCA7; ANAPC15; HNRNPA2B1; TSPAN1; ANKRD10; HES1; CSTB; TRAF4; MGST2; LMNA; HDAC1; METTL7A; RABGGTB; ZNF511; SRSF6; HNRNPM; DDAH2; HNRNPA3; CCDC14; FCGRT	0.999999999208219
26	Hofbauer cells	46	1382	9290	581	10672	0.999969477146599	LGALS9; PCLAF; MMP9; SAT1; HMGB2; NASP; CCDC88A; SNRPF; FAM20A; VGLL1; PTTG1; PTPN6; HMGN3; LGALS1; COTL1; EWSR1; CMTM7; HSPB11; ABRACL; STMN1; RBM17; IL18; ID2; DEF6; HNRNPD; MCUB; DUT; ANP32A; SRSF2; SFPQ; ITGB2; NCF4; ANAPC15; HNRNPA2B1; CSTB; ARHGDIB; FN1; MGST2; LMNA; RAB31; FCGR2A; PLXND1; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
38	Pancreatic endocrine cells	47	1408	9264	581	10672	0.999972194280478	LGALS9; ANKRD36C; SAT1; SNRPF; PLAU; HMGN3; LGALS1; COTL1; ELF3; ID3; EWSR1; HSPB11; ABRACL; RBM17; IL18; ID2; HNRNPD; MFSD10; HYI; WFDC2; ANP32A; SRSF2; CNN2; ABCC3; PGM2L1; HSBP1L1; SFPQ; TM4SF1; PLEK2; SORD; HNRNPA2B1; TSPAN1; DST; HES1; MAP4K4; TRIP6; CSTB; TRAF4; MGST2; CYTH2; LMNA; HNRNPM; DDAH2; HNRNPA3; CLDN1; FCGRT; LAMA3	0.999999999208219
34	Melanocytes	48	1433	9239	581	10672	0.99997399706878	COL1A1; AQP5; AQP3; SRPX; MMP9; NR4A3; SAT1; HMGB2; SNRPF; PTPRS; PTTG1; HMGN3; LGALS1; COTL1; ID3; EWSR1; ADD3; HSPB11; ABRACL; MOK; STMN1; ID2; HNRNPD; DUT; ANP32A; SRSF2; KCNAB2; ZNF90; SFPQ; TM4SF1; NFATC2; HNRNPA2B1; ANKRD10; DST; HES1; CSTB; ARHGDIB; FN1; LMNA; CAV1; RABGGTB; ODF2L; SRSF6; FNBP1; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
44	Smooth muscle cells	47	1411	9261	581	10672	0.999974376655917	COL1A1; RBPMS; NR4A3; SAT1; HMGB2; NASP; SNRPF; HMGN3; LGALS1; COTL1; ID3; EWSR1; HSPB11; MCAM; BCAR1; STMN1; RBM17; ID2; HNRNPD; DUT; ANP32A; SRSF2; CNN2; SFPQ; TM4SF1; PHLDB2; HNRNPA2B1; ANKRD10; DST; HES1; NDUFA4L2; PDLIM2; TRIP6; CSTB; ARHGDIB; FN1; LMNA; CAV1; RABGGTB; RAB31; GPRC5C; SRSF6; HNRNPM; SH3PXD2A; DDAH2; HNRNPA3; FCGRT	0.999999999208219
13	Cytotrophoblasts	46	1407	9265	581	10672	0.999984699879903	RBPMS; MCM5; SAT1; HMGB2; NASP; MCM7; SNRPF; VGLL1; HMGN3; LGALS1; COTL1; WEE1; ID3; MCM3; ACBD6; EWSR1; HSPB11; ABRACL; VSIR; RMI2; STMN1; RBM17; ID2; HNRNPD; MCUB; DUT; ANP32A; SRSF2; ZNF90; HSBP1L1; SFPQ; ANAPC15; HNRNPA2B1; TRIP6; CSTB; TRAF4; MGST2; LMNA; HDAC1; METTL7A; RAB31; SRSF6; HNRNPM; HNRNPA3; SKP2; NREP	0.999999999208219
33	Macrophages	44	1367	9305	581	10672	0.999986960217572	LGALS9; MMP9; SAT1; HMGB2; CCDC88A; SNRPF; PTPN6; HMGN3; LGALS1; COTL1; ID3; EWSR1; CMTM7; HSPB11; ABRACL; PTAFR; STMN1; RBM17; IL18; ID2; HNRNPD; DUT; ANP32A; SRSF2; CNN2; SFPQ; ITGB2; NCF4; HNRNPA2B1; DST; HES1; CSTB; ARHGDIB; MGST2; LMNA; RABGGTB; RAB31; SRSF6; FCGR2A; FNBP1; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
27	Horizontal cells	43	1375	9297	581	10672	0.999994701457792	GPR161; LRRC4; NAA40; SAT1; PRKAR1B; CCDC88A; MID1; HMGN3; DTX3; ACBD6; DNMT3A; EWSR1; ZNF618; ADD3; PFKM; STMN1; PCSK5; RBM17; HNRNPD; DUT; ANP32A; TMEM145; SRSF2; TIAM1; SFPQ; KIAA0895L; SLC4A8; ULK3; HNRNPA2B1; PER3; POGZ; DST; CSTB; NDRG4; BACH2; KCNIP2; STMN3; TMEM132A; RAB31; ODF2L; HNRNPM; SH3PXD2A; HNRNPA3	0.999999999208219
23	Glandular cells	45	1428	9244	581	10672	0.999995656019478	FOSL1; AQP3; RBPMS; RHOV; ANKRD36C; SAT1; HMGB2; SNRPF; PLAU; HMGN3; WEE1; ELF3; ID3; EWSR1; HSPB11; RBM17; ID2; HNRNPD; MFSD10; DUT; WFDC2; SRSF2; ZNF90; ABCC3; HSBP1L1; SFPQ; TM4SF1; SORD; HNRNPA2B1; TSPAN1; DST; HES1; CSTB; TFPI2; TRAF4; MGST2; DGKH; CYTH2; LMNA; HNRNPM; DDAH2; HNRNPA3; CLDN1; PLAT; FCGRT	0.999999999208219
7	Cardiomyocytes	42	1359	9313	581	10672	0.999995727526333	SH3RF2; RBPMS; NR4A3; SAT1; HMGB2; SRF; HMGN3; LGALS1; SLC25A12; EWSR1; OBSCN; ADD3; MCAM; PFKM; STMN1; RBM17; ID2; HNRNPD; DUT; ANP32A; SRSF2; SFPQ; TTN; PHLDB2; HNRNPA2B1; DST; HES1; MAP4K4; CSTB; NDRG4; KCNIP2; MGST2; KIF22; CDC25A; CAP2; COQ10A; LMNA; CAV1; RABGGTB; GPRC5C; HNRNPM; HNRNPA3	0.999999999208219
15	Ductal cells	44	1410	9262	581	10672	0.999996265856631	LGALS9; RBPMS; RHOV; ANKRD36C; SAT1; SNRPF; PLAU; HMGN3; LGALS1; ELF3; ID3; EWSR1; CMTM7; ABRACL; STMN1; RBM17; ID2; HNRNPD; MFSD10; HYI; DUT; WFDC2; ANP32A; SRSF2; ABCC3; SFPQ; TM4SF1; HNRNPA2B1; DST; HES1; TRIP6; CSTB; TFPI2; TRAF4; MGST2; CYTH2; TMEM132A; LMNA; CAV1; HNRNPM; DDAH2; HNRNPA3; CLDN1; FCGRT	0.999999999208219
40	Peritubular cells	43	1388	9284	581	10672	0.999996398916769	COL1A1; RBPMS; SRPX; SAT1; NASP; SNRPF; HMGN3; LGALS1; CYP26B1; EWSR1; ADD3; HSPB11; SSBP3; RBM17; HNRNPD; KLHL42; DUT; BDH2; SRSF2; CNN2; NCKAP5L; TIAM1; SFPQ; TM4SF1; EIF2AK2; HNRNPA2B1; POGZ; DST; PDLIM2; TRIP6; CSTB; ARHGDIB; FN1; CCDC74A; LMNA; CAV1; METTL7A; RAB31; HNRNPM; SH3PXD2A; DDAH2; HNRNPA3; FCGRT	0.999999999208219
32	Leydig cells	42	1384	9288	581	10672	0.999997994682326	COL1A1; RBPMS; SRPX; SYTL4; SAT1; HMGB2; NASP; SNRPF; HMGN3; LGALS1; CYP26B1; EWSR1; ADD3; HSPB11; NR2F1; SSBP3; RBM17; ID2; HNRNPD; DUT; BDH2; SRSF2; ZNF90; NCKAP5L; SFPQ; TM4SF1; HNRNPA2B1; DST; HES1; PDLIM2; TRIP6; CSTB; FN1; LMNA; CAV1; METTL7A; HNRNPM; SH3PXD2A; DDAH2; HNRNPA3; NRK; FCGRT	0.999999999208219
18	Enterocytes	42	1389	9283	581	10672	0.999998279730148	LGALS9; BCAS1; SULT1A1; B3GALT5; SAT1; SNRPF; ACOT11; RBBP8NL; PRELID2; ELF3; ID3; EWSR1; ADD3; ABRACL; MTMR11; ENTPD8; PCSK5; RBM17; IL18; ID2; HYI; WFDC2; SRSF2; AOC1; ABCC3; HSBP1L1; SFPQ; HNRNPA2B1; TSPAN1; DST; HES1; PDLIM2; CSTB; TRAF4; MGST2; LMNA; HDAC1; METTL7A; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
48	Syncytiotrophoblasts	43	1413	9259	581	10672	0.999998308558442	COL1A1; SAT1; HMGB2; NASP; SNRPF; NECTIN4; DHRS9; VGLL1; ATG9B; HMGN3; LGALS1; COTL1; WEE1; ELF3; ID3; EWSR1; HSPB11; VSIR; STMN1; RBM17; ID2; HNRNPD; DUT; ANP32A; SRSF2; HSBP1L1; SFPQ; HNRNPA2B1; HES1; PDLIM2; TRIP6; CSTB; FN1; TFPI2; TRAF4; CYTH2; LMNA; CAV1; RAB31; SRSF6; HNRNPM; HNRNPA3; PSG3	0.999999999208219
